trace_id,span_id,trace_state,parent_span_id,flags,name,kind,start_time_unix_nano,end_time_unix_nano,attributes,dropped_attributes_count,events,dropped_events_count,links,dropped_links_count,status,resource,resource_schema_url,instrumentation_scope,span_schema_url
1df5ad07d0f1e8cbd467ecc2680ef70e,65828696a81cca6f,null,6f3d4a7aa17749b8,null,ingress,SPAN_KIND_SERVER,1761344621735314000,1761344621743274000,"{""component"":""proxy"",""http.protocol"":""HTTP/1.1"",""guid:x-request-id"":""c32bc90b-6471-9726-a446-69aba14b2f03"",""http.url"":""http://frontend-proxy:8080/api/data?contextKeys=assembly"",""user_agent"":""python-requests/2.32.4"",""downstream_cluster"":""-"",""request_size"":""0"",""peer.address"":""172.19.0.26"",""upstream_cluster"":""frontend"",""node_id"":"""",""http.method"":""GET"",""response_flags"":""-"",""upstream_cluster.name"":""frontend"",""http.status_code"":""200"",""zone"":"""",""response_size"":""89""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.language"":""cpp"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""service.version"":""2.1.3"",""os.type"":""linux"",""telemetry.sdk.name"":""envoy"",""host.name"":""docker-desktop"",""service.name"":""frontend-proxy""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
1df5ad07d0f1e8cbd467ecc2680ef70e,a3d71a2be74460f1,null,6f3d4a7aa17749b8,null,ingress,SPAN_KIND_SERVER,1761344621730901000,1761344621734294000,"{""node_id"":"""",""response_size"":""30"",""peer.address"":""172.19.0.26"",""http.protocol"":""HTTP/1.1"",""response_flags"":""-"",""http.method"":""GET"",""http.status_code"":""308"",""http.url"":""http://frontend-proxy:8080/api/data/?contextKeys=assembly"",""component"":""proxy"",""upstream_cluster.name"":""frontend"",""guid:x-request-id"":""86ff27af-d97a-941e-af57-8498d973009e"",""request_size"":""0"",""zone"":"""",""upstream_cluster"":""frontend"",""user_agent"":""python-requests/2.32.4"",""downstream_cluster"":""-""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""os.type"":""linux"",""service.name"":""frontend-proxy"",""telemetry.sdk.name"":""envoy"",""host.name"":""docker-desktop"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""cpp"",""service.namespace"":""opentelemetry-demo""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
4bd1e60bb620ad995cea19ed03bf4344,5f71269df4d040bf,null,,null,ingress,SPAN_KIND_SERVER,1761344620817098000,1761344620829172000,"{""user_agent"":""Go-http-client/1.1"",""response_size"":""3408"",""guid:x-request-id"":""f1250348-880b-9763-a2cb-ecffd2572b2b"",""http.status_code"":""200"",""request_size"":""0"",""component"":""proxy"",""http.url"":""http://frontend-proxy:8080/"",""zone"":"""",""http.protocol"":""HTTP/1.1"",""upstream_cluster"":""frontend"",""response_flags"":""-"",""upstream_cluster.name"":""frontend"",""node_id"":"""",""peer.address"":""172.19.0.10"",""http.method"":""GET"",""downstream_cluster"":""-""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""service.name"":""frontend-proxy"",""telemetry.sdk.name"":""envoy"",""telemetry.sdk.language"":""cpp"",""os.type"":""linux"",""service.version"":""2.1.3""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,1391458e7bd1c9b8,null,a1cc27e68782d3ec,null,router frontend egress,SPAN_KIND_CLIENT,1761344624006650000,1761344624016382000,"{""component"":""proxy"",""upstream_cluster"":""frontend"",""upstream_address"":""172.19.0.25:8080"",""http.status_code"":""200"",""response_flags"":""-"",""http.protocol"":""HTTP/1.1"",""upstream_cluster.name"":""frontend"",""peer.address"":""172.19.0.25:8080""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""frontend-proxy"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""cpp"",""os.type"":""linux"",""telemetry.sdk.name"":""envoy"",""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,45b32de7301a88d1,null,0b4dd51dfeaf35a7,null,ingress,SPAN_KIND_SERVER,1761344620665782000,1761344620677624000,"{""user_agent"":""python-requests/2.32.4"",""response_size"":""3408"",""response_flags"":""-"",""peer.address"":""172.19.0.26"",""http.url"":""http://frontend-proxy:8080/"",""http.method"":""GET"",""http.status_code"":""200"",""guid:x-request-id"":""b67551b8-e964-9b77-9e50-ae70e01402e0"",""upstream_cluster"":""frontend"",""downstream_cluster"":""-"",""zone"":"""",""request_size"":""0"",""component"":""proxy"",""http.protocol"":""HTTP/1.1"",""node_id"":"""",""upstream_cluster.name"":""frontend""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""telemetry.sdk.name"":""envoy"",""service.name"":""frontend-proxy"",""service.version"":""2.1.3"",""os.type"":""linux"",""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""cpp"",""telemetry.sdk.version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""envoy"",""version"":""6aa1dcf8663b46421a2b73b8c357c20769600e53/1.34.10/Clean/RELEASE/BoringSSL"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,297a10a2595b4646,null,6b328151dc54657d,768,oteldemo.ProductCatalogService/ListProducts,SPAN_KIND_SERVER,1761344624011061471,1761344624011150346,"{""rpc.method"":""ListProducts"",""rpc.service"":""oteldemo.ProductCatalogService"",""server.port"":""46888"",""rpc.system"":""grpc"",""app.products.count"":""10"",""server.address"":""172.19.0.21"",""rpc.grpc.status_code"":""0""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.executable.name"":""product-catalog"",""service.name"":""product-catalog"",""telemetry.sdk.name"":""opentelemetry"",""os.type"":""linux"",""process.command_args"":""[\""./product-catalog\""]"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.runtime.name"":""go"",""service.version"":""2.1.3"",""process.owner"":""nonroot"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""go"",""process.pid"":""1"",""process.executable.path"":""/usr/src/app/product-catalog"",""telemetry.sdk.version"":""1.38.0"",""process.runtime.version"":""go1.24.9"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""service.namespace"":""opentelemetry-demo""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,bf953301002cfcdd,null,b47a96256d6b4775,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344624014376471,1761344624014445304,"{""app.product.name"":""The Comet Book"",""app.product.id"":""HQTGWGPNH4"",""rpc.system"":""grpc"",""rpc.method"":""GetProduct"",""server.port"":""58260"",""rpc.service"":""oteldemo.ProductCatalogService"",""rpc.grpc.status_code"":""0"",""server.address"":""172.19.0.25""}",null,"[{""time_unix_nano"":""1761344624014402055"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""process.runtime.name"":""go"",""process.owner"":""nonroot"",""process.pid"":""1"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""telemetry.sdk.version"":""1.38.0"",""service.version"":""2.1.3"",""process.runtime.version"":""go1.24.9"",""process.command_args"":""[\""./product-catalog\""]"",""telemetry.sdk.language"":""go"",""process.executable.name"":""product-catalog"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""service.name"":""product-catalog"",""process.executable.path"":""/usr/src/app/product-catalog"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,692708260976432f,null,e2ae2f3bdeab5d0b,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344624014527180,1761344624014541513,"{""app.product.id"":""LS4PSXUNUM"",""rpc.grpc.status_code"":""0"",""rpc.system"":""grpc"",""server.address"":""172.19.0.25"",""server.port"":""58260"",""app.product.name"":""Red Flashlight"",""rpc.service"":""oteldemo.ProductCatalogService"",""rpc.method"":""GetProduct""}",null,"[{""time_unix_nano"":""1761344624014531596"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""product-catalog"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""telemetry.sdk.language"":""go"",""telemetry.sdk.version"":""1.38.0"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""process.executable.path"":""/usr/src/app/product-catalog"",""process.command_args"":""[\""./product-catalog\""]"",""process.owner"":""nonroot"",""host.name"":""docker-desktop"",""process.runtime.version"":""go1.24.9"",""process.runtime.name"":""go"",""os.type"":""linux"",""process.executable.name"":""product-catalog"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""process.pid"":""1"",""service.version"":""2.1.3""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,845b80b5a72a6646,null,c57679f263f2b2f0,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344624014550596,1761344624014563554,"{""app.product.name"":""Solar Filter"",""server.port"":""58260"",""rpc.grpc.status_code"":""0"",""rpc.method"":""GetProduct"",""rpc.system"":""grpc"",""app.product.id"":""6E92ZMYYFZ"",""server.address"":""172.19.0.25"",""rpc.service"":""oteldemo.ProductCatalogService""}",null,"[{""time_unix_nano"":""1761344624014554221"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.command_args"":""[\""./product-catalog\""]"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""telemetry.sdk.version"":""1.38.0"",""process.owner"":""nonroot"",""os.type"":""linux"",""process.runtime.description"":""go version go1.24.9 linux/arm64"",""process.runtime.name"":""go"",""service.version"":""2.1.3"",""process.executable.name"":""product-catalog"",""process.executable.path"":""/usr/src/app/product-catalog"",""service.namespace"":""opentelemetry-demo"",""process.runtime.version"":""go1.24.9"",""telemetry.sdk.name"":""opentelemetry"",""process.pid"":""1"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""go"",""service.name"":""product-catalog""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
9687e900aba3985dc4cced22c0159150,c1189da850279442,null,c6d3b00eb9f45709,768,oteldemo.ProductCatalogService/GetProduct,SPAN_KIND_SERVER,1761344624014481721,1761344624014505638,"{""app.product.name"":""Solar System Color Imager"",""rpc.service"":""oteldemo.ProductCatalogService"",""rpc.system"":""grpc"",""app.product.id"":""0PUK6V6EV0"",""server.port"":""58260"",""server.address"":""172.19.0.25"",""rpc.grpc.status_code"":""0"",""rpc.method"":""GetProduct""}",null,"[{""time_unix_nano"":""1761344624014489388"",""name"":""Product Found"",""attributes"":{},""dropped_attributes_count"":null}]",null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.runtime.description"":""go version go1.24.9 linux/arm64"",""service.name"":""product-catalog"",""service.version"":""2.1.3"",""process.runtime.name"":""go"",""os.description"":""Debian GNU/Linux Debian GNU/Linux 12 (bookworm) (Linux 4cad549a8ff8 6.10.14-linuxkit #1 SMP Tue Oct 14 07:32:13 UTC 2025 aarch64)"",""os.type"":""linux"",""process.runtime.version"":""go1.24.9"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.38.0"",""telemetry.sdk.language"":""go"",""process.executable.name"":""product-catalog"",""process.pid"":""1"",""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""process.executable.path"":""/usr/src/app/product-catalog"",""process.command_args"":""[\""./product-catalog\""]"",""process.owner"":""nonroot""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.37.0,"{""name"":""go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc"",""version"":""0.63.0"",""attributes"":{},""dropped_attributes_count"":null}",null
5c362a02fd7250bed1148ad5f4bbc012,1e8899e40952efd4,null,,null,image-provider,SPAN_KIND_SERVER,1761344620946000000,1761344620946000000,"{""http.method"":""GET"",""net.host.port"":""8081"",""http.response_content_length"":""97"",""http.target"":""/status"",""http.scheme"":""http"",""http.request_content_length"":""0"",""net.sock.peer.port"":""35452"",""http.status_code"":""200"",""http.route"":""/status"",""http.user_agent"":""Go-http-client/1.1"",""net.host.name"":""_"",""net.sock.peer.addr"":""172.19.0.10"",""http.flavor"":""1.1""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""service.name"":""image-provider"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""nginx"",""version"":""1.29.0"",""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,0b4dd51dfeaf35a7,null,8d64b029eb876ae1,256,GET,SPAN_KIND_CLIENT,1761344620665362428,1761344620678136387,"{""http.status_code"":""200"",""http.method"":""GET"",""http.url"":""http://frontend-proxy:8080/""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""service.namespace"":""opentelemetry-demo"",""service.name"":""load-generator"",""os.type"":""linux"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""1.38.0""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.requests"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
9687e900aba3985dc4cced22c0159150,9d8c10bc6a8d69e8,null,81faa90cbf8ed425,256,GET,SPAN_KIND_CLIENT,1761344624006073763,1761344624016959846,"{""http.url"":""http://frontend-proxy:8080/api/recommendations?productIds=66VCHSJNUP"",""http.status_code"":""200"",""http.method"":""GET""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""load-generator"",""os.type"":""linux"",""telemetry.sdk.version"":""1.38.0"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""python""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.requests"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
1df5ad07d0f1e8cbd467ecc2680ef70e,6f3d4a7aa17749b8,null,6260cedd00886c83,256,GET,SPAN_KIND_CLIENT,1761344621730091554,1761344621743813845,"{""http.status_code"":""200"",""http.method"":""GET"",""http.url"":""http://frontend-proxy:8080/api/data/?contextKeys=assembly""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""host.name"":""docker-desktop"",""service.version"":""2.1.3"",""os.type"":""linux"",""telemetry.sdk.version"":""1.38.0"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""python"",""service.name"":""load-generator"",""telemetry.sdk.name"":""opentelemetry""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""opentelemetry.instrumentation.requests"",""version"":""0.59b0"",""attributes"":{},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.11.0
9687e900aba3985dc4cced22c0159150,81faa90cbf8ed425,null,,256,user_get_recommendations,SPAN_KIND_INTERNAL,1761344624005591555,1761344624017024680,"{""product.id"":""66VCHSJNUP""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""host.name"":""docker-desktop"",""telemetry.sdk.version"":""1.38.0"",""service.name"":""load-generator"",""os.type"":""linux"",""service.version"":""2.1.3""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""locustfile"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,21011218c3566d72,null,766177ea5b006e66,257,resolve page components,SPAN_KIND_INTERNAL,1761344620667000000,1761344620667239833,"{""next.span_name"":""resolve page components"",""next.span_type"":""NextNodeServer.findPageComponents"",""next.route"":""/""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.executable.name"":""/nodejs/bin/node"",""host.name"":""docker-desktop"",""host.arch"":""arm64"",""telemetry.sdk.name"":""opentelemetry"",""process.pid"":""1"",""telemetry.sdk.version"":""2.2.0"",""process.runtime.description"":""Node.js"",""process.executable.path"":""/nodejs/bin/node"",""service.namespace"":""opentelemetry-demo"",""process.runtime.name"":""nodejs"",""telemetry.sdk.language"":""nodejs"",""process.command_args"":""[\""/nodejs/bin/node\"",\""--require=./Instrumentation.js\"",\""/app/server.js\""]"",""container.id"":""83ba40a956f580429c9e0a1ce3c194b15644a37b14a64f2d41002bc7cd35b3dc"",""os.type"":""linux"",""process.owner"":""nonroot"",""service.version"":""2.1.3"",""process.runtime.version"":""22.21.0"",""service.name"":""frontend"",""process.command"":""/app/server.js"",""os.version"":""6.10.14-linuxkit""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""next.js"",""version"":""0.0.1"",""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,766177ea5b006e66,null,9d1701a31e09e36c,257,GET,SPAN_KIND_SERVER,1761344620666000000,1761344620676233875,"{""http.target"":""/"",""http.method"":""GET"",""next.rsc"":""false"",""next.span_name"":""GET"",""http.status_code"":""200"",""next.span_type"":""BaseServer.handleRequest""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.owner"":""nonroot"",""process.runtime.name"":""nodejs"",""os.version"":""6.10.14-linuxkit"",""service.version"":""2.1.3"",""process.executable.name"":""/nodejs/bin/node"",""process.executable.path"":""/nodejs/bin/node"",""host.name"":""docker-desktop"",""telemetry.sdk.version"":""2.2.0"",""service.name"":""frontend"",""service.namespace"":""opentelemetry-demo"",""process.command_args"":""[\""/nodejs/bin/node\"",\""--require=./Instrumentation.js\"",\""/app/server.js\""]"",""process.command"":""/app/server.js"",""telemetry.sdk.language"":""nodejs"",""process.runtime.version"":""22.21.0"",""container.id"":""83ba40a956f580429c9e0a1ce3c194b15644a37b14a64f2d41002bc7cd35b3dc"",""process.pid"":""1"",""host.arch"":""arm64"",""os.type"":""linux"",""process.runtime.description"":""Node.js"",""telemetry.sdk.name"":""opentelemetry""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""next.js"",""version"":""0.0.1"",""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,8d64b029eb876ae1,null,,256,user_index,SPAN_KIND_INTERNAL,1761344620664985387,1761344620678193387,{},null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.version"":""2.1.3"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.language"":""python"",""service.namespace"":""opentelemetry-demo"",""service.name"":""load-generator"",""telemetry.sdk.version"":""1.38.0"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""locustfile"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
4bd1e60bb620ad995cea19ed03bf4344,f965ba02fd2e37ca,null,f2d701700ac2be07,257,GET,SPAN_KIND_SERVER,1761344620818000000,1761344620827507166,"{""next.span_type"":""BaseServer.handleRequest"",""next.rsc"":""false"",""http.target"":""/"",""http.method"":""GET"",""http.status_code"":""200"",""next.span_name"":""GET""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""process.command_args"":""[\""/nodejs/bin/node\"",\""--require=./Instrumentation.js\"",\""/app/server.js\""]"",""process.executable.name"":""/nodejs/bin/node"",""os.type"":""linux"",""os.version"":""6.10.14-linuxkit"",""telemetry.sdk.name"":""opentelemetry"",""host.name"":""docker-desktop"",""process.command"":""/app/server.js"",""telemetry.sdk.language"":""nodejs"",""process.executable.path"":""/nodejs/bin/node"",""process.runtime.version"":""22.21.0"",""process.runtime.description"":""Node.js"",""host.arch"":""arm64"",""telemetry.sdk.version"":""2.2.0"",""process.owner"":""nonroot"",""service.version"":""2.1.3"",""container.id"":""83ba40a956f580429c9e0a1ce3c194b15644a37b14a64f2d41002bc7cd35b3dc"",""service.name"":""frontend"",""service.namespace"":""opentelemetry-demo"",""process.pid"":""1"",""process.runtime.name"":""nodejs""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""next.js"",""version"":""0.0.1"",""attributes"":{},""dropped_attributes_count"":null}",null
1df5ad07d0f1e8cbd467ecc2680ef70e,e0655c6ea380a5f0,null,6cda0217bbffd6be,257,GET,SPAN_KIND_SERVER,1761344621735000000,1761344621742295792,"{""http.target"":""/api/data?contextKeys=assembly"",""next.rsc"":""false"",""http.status_code"":""200"",""next.span_name"":""GET"",""http.method"":""GET"",""next.span_type"":""BaseServer.handleRequest""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""os.type"":""linux"",""telemetry.sdk.name"":""opentelemetry"",""host.name"":""docker-desktop"",""process.executable.name"":""/nodejs/bin/node"",""process.command_args"":""[\""/nodejs/bin/node\"",\""--require=./Instrumentation.js\"",\""/app/server.js\""]"",""service.name"":""frontend"",""os.version"":""6.10.14-linuxkit"",""process.executable.path"":""/nodejs/bin/node"",""telemetry.sdk.language"":""nodejs"",""service.namespace"":""opentelemetry-demo"",""process.runtime.name"":""nodejs"",""container.id"":""83ba40a956f580429c9e0a1ce3c194b15644a37b14a64f2d41002bc7cd35b3dc"",""process.pid"":""1"",""telemetry.sdk.version"":""2.2.0"",""process.runtime.description"":""Node.js"",""service.version"":""2.1.3"",""process.runtime.version"":""22.21.0"",""process.owner"":""nonroot"",""process.command"":""/app/server.js"",""host.arch"":""arm64""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""next.js"",""version"":""0.0.1"",""attributes"":{},""dropped_attributes_count"":null}",null
1df5ad07d0f1e8cbd467ecc2680ef70e,6260cedd00886c83,null,,256,user_get_ads,SPAN_KIND_INTERNAL,1761344621729238470,1761344621743892845,"{""category"":""assembly""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""load-generator"",""os.type"":""linux"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""python"",""service.version"":""2.1.3"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.38.0"",""service.namespace"":""opentelemetry-demo""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""locustfile"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
3b3baaab10dbe862f1647183f9934412,9d1701a31e09e36c,null,bf63c410dafbea0f,769,GET,SPAN_KIND_SERVER,1761344620666000000,1761344620677230000,"{""http.scheme"":""http"",""http.host"":""frontend-proxy:8080"",""http.flavor"":""1.1"",""net.peer.port"":""39444"",""net.host.ip"":""172.19.0.25"",""http.method"":""GET"",""net.peer.ip"":""172.19.0.27"",""http.status_code"":""200"",""net.host.port"":""8080"",""net.transport"":""ip_tcp"",""net.host.name"":""frontend-proxy"",""http.user_agent"":""python-requests/2.32.4"",""http.status_text"":""OK"",""http.url"":""http://frontend-proxy:8080/"",""http.target"":""/""}",null,[],null,[],null,"{""message"":null,""code"":null}","{""attributes"":{""service.name"":""frontend"",""process.pid"":""1"",""host.arch"":""arm64"",""process.command_args"":""[\""/nodejs/bin/node\"",\""--require=./Instrumentation.js\"",\""/app/server.js\""]"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""nodejs"",""service.namespace"":""opentelemetry-demo"",""os.version"":""6.10.14-linuxkit"",""process.runtime.version"":""22.21.0"",""service.version"":""2.1.3"",""process.executable.path"":""/nodejs/bin/node"",""process.executable.name"":""/nodejs/bin/node"",""os.type"":""linux"",""telemetry.sdk.name"":""opentelemetry"",""process.command"":""/app/server.js"",""process.owner"":""nonroot"",""telemetry.sdk.version"":""2.2.0"",""process.runtime.name"":""nodejs"",""process.runtime.description"":""Node.js"",""container.id"":""83ba40a956f580429c9e0a1ce3c194b15644a37b14a64f2d41002bc7cd35b3dc""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""@opentelemetry/instrumentation-http"",""version"":""0.207.0"",""attributes"":{},""dropped_attributes_count"":null}",null
